"logFC","FC","P.Value","adj.P.Val","entrez_ID","ensembl_ID","merged_symbol","merged_description","ensembl_description","AveExpr","CI.L","CI.R","t"
-1.03577368603858,-2.0502128359501,1.15428844339208e-11,1.58149265227599e-10,"111589038",NA,"knl1","kinetochore scaffold 1",NA,3.60371576280152,-1.43855887078399,-0.632988501293184,-7.67846827043971
-1.03574408507446,-2.05017077047383,1.27015230778519e-11,1.72270405573536e-10,"111568213","ENSAOCG00000013294","LOC111568213_MMP15","matrix metalloproteinase-15-like","matrix metalloproteinase-15-like",4.22261959497832,-1.43954603597994,-0.631942134168986,-7.65891513599459
-1.03451534519782,-2.04842538836207,1.74618454296322e-16,1.27489229445227e-14,"111580086","ENSAOCG00000023185","pde6a","phosphodiesterase 6A, cGMP-specific, rod, alpha","phosphodiesterase 6A",3.26366399849542,-1.34642869829448,-0.722601992101153,-9.90344235509707
-1.03251720383023,-2.0455902705762,1.35581252366937e-08,8.42561783066331e-08,"111575369","ENSAOCG00000008665","pvalb3","parvalbumin 3","parvalbumin alpha-like.1",13.0709515022618,-1.53049460174915,-0.534539805911308,-6.1911435449506
-1.03242073086159,-2.04545348659735,1.08502325804802e-12,2.02857907394429e-11,"111584765","ENSAOCG00000017677","gnat1","guanine nucleotide binding protein (G protein), alpha transducing activity polypeptide 1","guanine nucleotide-binding protein G(t) subunit alpha-1",5.85352158735204,-1.41027335071534,-0.65456811100784,-8.15863468126881
-1.03063689603019,-2.04292592794226,1.18037746673161e-11,1.61108807848323e-10,"111563281","ENSAOCG00000023845","mstnb","myostatin b","myostatin",3.1791368819392,-1.43166308104779,-0.629610711012592,-7.67390049278419
-1.02970069076717,-2.04160064607985,3.66566810864472e-17,3.55635854612568e-15,"111576143","ENSAOCG00000002089","aldh9a1a.1","aldehyde dehydrogenase 9 family, member A1a, tandem duplicate 1","aldehyde dehydrogenase 9 family member A1",7.08518320097121,-1.33072255794182,-0.728678823592506,-10.2140073783324
-1.02920964871643,-2.04090587611855,2.41735771670064e-08,1.41943976287618e-07,"118469590",NA,"apoa2","apolipoprotein A-II",NA,11.0913456397218,-1.53598225928502,-0.522437038147844,-6.06420567918113
-1.02838885139329,-2.03974506694354,5.09709638720685e-17,4.67981119728497e-15,"111570955",NA,"col4a3","collagen, type IV, alpha 3",NA,3.81724821933662,-1.33097090368206,-0.725806799104508,-10.148395968125
-1.02540201096772,-2.03552651028419,6.61447878311316e-13,1.335170047148e-11,"111574553","ENSAOCG00000014509","LOC111574553_glo1","lactoylglutathione lyase-like","lactoylglutathione lyase-like",3.13783784787917,-1.39614876309075,-0.654655258844686,-8.25847803619198
-1.02489919942805,-2.03481720730855,1.50065849557173e-16,1.1222632874175e-14,"111574594","ENSAOCG00000012625","LOC111574594_OLA1","obg-like ATPase 1.1","Obg like ATPase 1",3.70726157268287,-1.33297572756529,-0.716822671290817,-9.9335790215609
-1.0248668245432,-2.03477154538294,5.77302502184706e-09,3.91868695118175e-08,"111571303","ENSAOCG00000000636","LOC111571303_ENSAOCG00000000636","UDP-glucuronosyltransferase 1A1-like","UDP-glucuronosyltransferase 1-1-like",5.68580089535194,-1.50477051838078,-0.544963130705613,-6.37670829855471
-1.02451238983762,-2.03427171343602,2.50628418173321e-06,9.54728487905373e-06,"111566993","ENSAOCG00000013678","fance","FA complementation group E","FA complementation group E",0.086774911948944,-1.63670431066687,-0.412320469008367,-4.99704004080592
-1.02396078125412,-2.03349406659141,1.23684675550741e-12,2.24803421266824e-11,"111568029","ENSAOCG00000018750","serpinf2a_ENSAOCG00000018750","serpin peptidase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 2a","alpha-2-antiplasmin-like.1",4.84055797970986,-1.39993624500042,-0.647985317507827,-8.1321808406263
-1.02382235738039,-2.03329896602308,3.56414062351985e-06,1.31536087644569e-05,"111567618","ENSAOCG00000013927","dhdh.2","dihydrodiol dehydrogenase, tandem duplicate 2","trans-1,2-dihydrobenzene-1,2-diol dehydrogenase-like",3.31708758954968,-1.64624872303069,-0.401395991730089,-4.91156432973222
-1.0237392729279,-2.03318187220757,8.40372937948368e-14,2.28534751736515e-12,"111576168","ENSAOCG00000023581","kdelr2a_KDELR2","KDEL endoplasmic reticulum protein retention receptor 2a","ER lumen protein-retaining receptor 2.1",5.31320801207447,-1.37620141970874,-0.671277126147064,-8.67281515738444
-1.02277570920903,-2.0318243807469,4.36846963398825e-09,3.05929359028542e-08,"118470637",NA,"LOC118470637","transmembrane protein 272-like.4",NA,2.21176131452569,-1.49722508653931,-0.548326331878753,-6.43685509424955
-1.02223775442522,-2.03106689156562,7.23429861554346e-11,7.94423395499094e-10,"111564411","ENSAOCG00000002382","ccnb2","cyclin B2","cyclin B2",2.14154048308153,-1.44030209427186,-0.60417341457858,-7.30116226598029
-1.02216681397767,-2.03096702205212,1.43779159131159e-12,2.56350623291962e-11,"111576022","ENSAOCG00000005172","LOC111576022_ENSAOCG00000005172","DNA repair protein XRCC4-like","DNA repair protein XRCC4-like",2.63355652231203,-1.3988931188749,-0.64544050908044,-8.1017537618276
-1.02144503509033,-2.02995118541264,5.28847725402081e-08,2.87852471814759e-07,"111574871","ENSAOCG00000003619","LOC111574871_ENSAOCG00000003619","protein NATD1-like","protein NATD1-like",0.40710965301707,-1.53921840536371,-0.503671664816945,-5.89058598598953
-1.0206106398294,-2.02877748488082,8.89417049051352e-06,3.02387756945036e-05,"129348882",NA,"LOC129348882","uncharacterized LOC129348882",NA,0.580620824821712,-1.67099590627006,-0.370225373388729,-4.6856797804079
-1.02053614561755,-2.02867273074108,7.94124814896554e-12,1.14177972384793e-10,"111566698","ENSAOCG00000005084","ruvbl2","RuvB-like AAA ATPase 2","RuvB like AAA ATPase 2",4.94533762464397,-1.4134887398114,-0.627583551423707,-7.75481496018392
-1.02026825498064,-2.02829606626208,6.80742012114938e-08,3.60950799038196e-07,"111575334",NA,"synpo2b","synaptopodin 2b",NA,5.33209642397668,-1.54245023713771,-0.498086272823564,-5.83412459812986
-1.01845698144742,-2.02575118071516,9.44237900820489e-09,6.09473830034928e-08,"111578101",NA,"col2a1b","collagen, type II, alpha 1b",NA,6.8094150072841,-1.50347304899704,-0.533440913897802,-6.27003221053298
-1.01652176350074,-2.02303567827186,3.20371892664713e-17,3.22437842252924e-15,"111587901","ENSAOCG00000001338","man2c1","mannosidase, alpha, class 2C, member 1","mannosidase alpha class 2C member 1",3.51107219374967,-1.31291282991373,-0.720130697087755,-10.2408211214223
-1.01620073452331,-2.02258556178584,9.37711937185605e-14,2.49338761766711e-12,"111579710","ENSAOCG00000001467","nfe2l3","nfe2 like bZIP transcription factor 3","nuclear factor erythroid 2-related factor 1-like",4.89683003556008,-1.36695495802387,-0.665446511022751,-8.65087035836682
-1.01564183746148,-2.0218021680932,5.2014595700048e-14,1.52006833404021e-12,"111583744","ENSAOCG00000006502","adpgk","ADP-dependent glucokinase","ADP dependent glucokinase",5.08976216791394,-1.3614884576643,-0.669795217258657,-8.76880182345055
-1.01233699975428,-2.01717604777981,3.46082045482863e-14,1.07715536063727e-12,"111587424","ENSAOCG00000012914","glt8d1","glycosyltransferase 8 domain containing 1","glycosyltransferase 8 domain containing 1",3.28026236954797,-1.35388631423697,-0.670787685271577,-8.85023699405241
-1.01220426039859,-2.01699046016516,1.87474076122642e-06,7.31209000665953e-06,"118470897",NA,"LOC118470897","uncharacterized LOC118470897",NA,0.680833514374367,-1.60869812358054,-0.415710397216645,-5.06693565715513
-1.01110674054597,-2.01545663271023,1.90942797838023e-20,6.85420996639222e-18,"111570010","ENSAOCG00000014257","amt","aminomethyltransferase","aminomethyltransferase",5.42036107991896,-1.26852969803549,-0.753683783056459,-11.7282425373398
-1.01081344774799,-2.01504694194638,1.39958538470298e-12,2.49745401953048e-11,"111563434","ENSAOCG00000019257","atr","ATR serine/threonine kinase","ATR serine/threonine kinase",3.53124386873405,-1.38310519132667,-0.638521704169315,-8.10719865046548
-1.00979940828317,-2.01363110621951,2.98122114258108e-11,3.646197670012e-10,"111568310","ENSAOCG00000009667","mvk","mevalonate kinase","mevalonate kinase",3.43897981236989,-1.41268817339572,-0.606910643170617,-7.48398939448296
-1.00880056900546,-2.01223746605916,8.08839432843385e-09,5.30313050367757e-08,"111588194","ENSAOCG00000010961","LOC111588194_MSS51","putative protein MSS51 homolog, mitochondrial.1","putative protein MSS51 homolog, mitochondrial.1",2.08173039891919,-1.48665477825588,-0.530946359755039,-6.30366479598751
-1.0064915388783,-2.00901946046991,6.38867605358174e-08,3.4059233871793e-07,"111569613","ENSAOCG00000004186","aqp12","aquaporin 12","aquaporin-12-like",3.00617763240859,-1.5203700153859,-0.4926130623707,-5.84834398519856
-1.00562704040177,-2.00781596704087,1.27102616171119e-11,1.72280437199092e-10,"111573700","ENSAOCG00000004392","LOC111573700_ENSAOCG00000004392","coiled-coil-helix-coiled-coil-helix domain-containing protein 5","coiled-coil-helix-coiled-coil-helix domain containing 5",2.08297071217618,-1.39769456264513,-0.613559518158417,-7.65877450591513
-1.00398478331773,-2.00553171854452,3.88611093146331e-10,3.50498564664392e-09,"111579361","ENSAOCG00000014733","slc8a3","solute carrier family 8 member 3","sodium/calcium exchanger 3-like",4.88809923263404,-1.43527208304393,-0.57269748359153,-6.95094207659414
-1.00241782082012,-2.00335462159866,2.28328723880762e-16,1.57736032633014e-14,"111577811","ENSAOCG00000004473","kdelr2b","KDEL endoplasmic reticulum protein retention receptor 2b","ER lumen protein-retaining receptor 2",6.22199240553066,-1.30629003809861,-0.698545603541625,-9.85010800463566
-1.0021025141809,-2.00291682845948,2.5661258529469e-12,4.29442258125644e-11,"111565702","ENSAOCG00000019000","creld2","cysteine-rich with EGF-like domains 2","cysteine rich with EGF like domains 2",4.4243624835836,-1.3768586788736,-0.62734634948821,-7.98447884353649
-1.00156612011046,-2.00217228232707,5.78971656570127e-10,5.03427191732232e-09,"111562632","ENSAOCG00000001406","obi1_ENSAOCG00000001406","ORC ubiquitin ligase 1","ORC ubiquitin ligase 1",1.26671727185082,-1.43706591352771,-0.566066326693215,-6.86712385472034
